"WD11CD","express_coverage","extra_coverage","superstore_coverage","total_coverage","overlap_index","unique_types"
"E05000396",100.000000000003,0,51.6210758619609,100.000000000003,51.6210758619608,2
"E05000397",99.9999999999875,0,0,99.9999999999875,0,1
"E05000398",99.9999999999987,0,0,99.9999999999987,0,1
"E05000399",99.9999999999974,0,0,99.9999999999974,0,1
"E05000400",87.4173025974446,0,0,87.4173025974446,0,1
"E05000401",43.7279656584137,0,0,43.7279656584137,0,1
"E05000402",99.7804104800102,53.2576325657151,0,99.7804104800102,53.2576325657151,2
"E05000403",97.5886851234861,0,0,97.5886851234861,0,1
"E05000404",100.000000000001,0,0,100.000000000001,0,1
"E05000405",27.218098023678,0,0,27.218098023678,0,1
"E05000406",28.9710647073081,0.58510040514375,0,28.9710647073081,0.585100405143749,2
"E05000407",99.9932315789247,0.794635514179081,0,99.9932315789247,0.794635514179078,2
"E05000408",78.8784238989825,0,0,78.8784238989825,0,1
"E05000409",99.9999999999991,0,0,99.9999999999991,0,1
"E05000410",100.000000000001,1.01012326486189,0,100.000000000001,1.01012326486189,2
"E05000411",86.7119706592581,34.358399899298,0,86.7119706592581,34.358399899298,2
"E05000412",2.76783030470602,0,0,2.76783030470602,0,1
"E05000413",71.7822932097984,0,0,71.7822932097984,0,1
"E05000414",99.9999999999948,0,0,99.9999999999948,0,1
"E05000415",40.2803281479068,0,0,40.2803281479068,0,1
"E05000416",99.9999999999979,0,27.0707988081443,99.9999999999979,27.0707988081443,2
"E05000417",100.000000000006,0,73.7424125789128,100.000000000006,73.7424125789128,2
"E05000418",85.2484943113139,0,99.9999999999857,99.9999999999857,85.2484943113139,2
"E05000419",99.2091759373828,0,42.3393947322746,99.9999999999989,41.5485706696585,2
"E05000420",99.9999999999996,0,79.4456419343908,99.9999999999996,79.4456419343908,2
"E05000421",99.959643636569,0,99.575966744689,100.000000000016,99.5356103812421,2
"E05000422",98.3293211373829,0,0,98.3293211373838,-9.52127265918534e-13,1
"E05000423",99.9999999999927,0,21.9136868399615,99.9999999999927,21.9136868399615,2
"E05000424",100.000000000007,1.16796287900818,0,100.000000000007,1.16796287900817,2
"E05000425",99.9999999999991,0,56.009511538747,99.9999999999991,56.009511538747,2
"E05000426",99.9999999999977,0,98.8790668170538,99.9999999999977,98.8790668170538,2
"E05000427",100.000000000003,0,100.000000000003,100.000000000003,100.000000000003,2
"E05000428",71.9461832339497,79.3481219353151,0,99.9999999999664,51.2943051692983,2
"E05000429",100.000000000016,0,23.6786386921245,100.000000000016,23.6786386921245,2
"E05000430",100.000000000006,0,0,100.000000000006,0,1
"E05000431",51.2861715036989,77.1568355137949,0,91.4594095131878,36.9835975043059,2
"E05000432",92.2259969683762,77.6703517437635,0,99.9999999999922,69.8963487121476,2
"E05000433",100.000000000008,0,74.6234391958958,100.000000000008,74.6234391958958,2
"E05000434",100.000000000001,0,0,100.000000000001,0,1
"E05000435",99.9999999999912,0,54.7284601422899,99.9999999999912,54.7284601422899,2
"E05000436",99.9999999999979,0,29.1743416334594,99.9999999999979,29.1743416334594,2
"E05000437",96.804037509068,0,12.5119190461968,96.804037509068,12.5119190461968,2
"E05000438",21.6273151659796,0,61.5199489685549,63.0194920123712,20.1277721221633,2
"E05000439",99.9999999999913,0,43.2377709493834,99.9999999999913,43.2377709493834,2
"E05000440",96.7868494623645,0,42.8146052274639,96.7868494623645,42.8146052274639,2
"E05000441",49.3983179431032,0,43.3555083455748,63.8830610001458,28.8707652885321,2
"E05000442",100.000000000006,0,0,100.000000000006,0,1
"E05000443",100.000000000008,54.5843964415706,0,100.000000000008,54.5843964415706,2
"E05000444",99.1167497122555,0,0,99.1167497122555,0,1
"E05000445",92.5689463424565,0,0,92.5689463424579,-1.46371803566581e-12,1
"E05000446",88.4019744039407,0,73.5361494526233,88.5172565604618,73.4208672961023,2
"E05000447",96.479297032542,0,6.45983064951415,96.479297032542,6.45983064951415,2
"E05000448",86.4399064639786,0,74.8708762675527,100.000000000002,61.3107827315288,2
"E05000449",98.7395962965132,14.5753509568967,0.873922849988885,99.1376637628119,15.0512063405868,3
"E05000450",99.9999999999986,0,7.58712060504842,99.9999999999986,7.58712060504841,2
"E05000451",100.000000000001,0,100.000000000001,100.000000000001,100.000000000001,2
"E05000452",99.9999999999964,0,0,99.9999999999964,0,1
"E05000453",77.4390819616725,0,0,77.4390819616725,0,1
"E05000454",97.8513561868896,0,0,97.8513561868896,0,1
"E05000455",99.9999999999887,0,0,99.9999999999887,0,1
"E05000456",63.3644564666057,12.9788253143068,0,64.4994139948115,11.843867786101,2
"E05000457",100.000000000002,0,0,100.000000000002,0,1
"E05000458",5.15940008482567,0,0,5.15940008482567,0,1
"E05000459",99.9999999999997,8.02314657148725,0,99.9999999999997,8.02314657148725,2
"E05000460",66.6883791122546,0,0,66.6883791122546,0,1
"E05000461",99.9999999999987,2.72280021730364,0,99.9999999999987,2.72280021730364,2
"E05000462",100,0,0,100,0,1
"E05000463",90.6489148218987,0,0,90.6489148218987,0,1
"E05000464",46.1244451757436,0.0600885065780092,0,46.1244451757436,0.0600885065780119,2
"E05000465",29.844974879797,12.7544690747017,0,33.78037056299,8.81907339150877,2
"E05000466",78.6981212927175,0,0,78.6981212927175,0,1
"E05000467",31.4196665509563,0,0,31.4196665509563,0,1
"E05000468",7.42004902823441,0,0,7.42004902823441,0,1
"E05000469",47.416405878069,62.2961918769707,0,85.4798720521269,24.2327257029129,2
"E05000470",0.747764503738548,0.807275156950317,0,1.14980033743892,0.405239323249948,2
"E05000471",99.9999999999993,0,0,99.9999999999993,0,1
"E05000472",41.3809291609011,0.197121213249126,0,41.5780503741502,0,2
"E05000473",26.0955635210892,97.5010927786034,0,97.8086000073157,25.7880562923768,2
"E05000474",99.5311415336853,0,0,99.5311415336851,1.13686837721616e-13,1
"E05000475",23.8724191323346,74.3109405161142,0.53691324682165,82.7951539082666,15.9251189870039,3
"E05000476",99.9999999999837,0,0,99.9999999999837,0,1
"E05000477",70.5559349173922,0,41.184204619381,81.7842281395344,29.9559113972388,2
"E05000478",100.000000000009,0,0,100.000000000009,0,1
"E05000479",57.9297317730331,0,0,57.9297317730331,0,1
"E05000480",99.9999999999899,0,25.3028480256273,99.9999999999899,25.3028480256273,2
"E05000481",99.9999999999925,0,16.9027405003226,99.9999999999925,16.9027405003226,2
"E05000482",99.8349507025873,30.1377022421033,30.1137049613728,100.000000000007,60.086357906056,3
"E05000483",100.000000000004,0,0,100.000000000004,0,1
"E05000484",100.000000000002,0,0,100.000000000002,0,1
"E05000485",99.999999999996,0,0,99.999999999996,0,1
"E05000486",100.000000000016,0,0,100.000000000016,0,1
"E05000487",99.7338426272488,0,6.2227277476565,99.9999999999915,5.95657037491377,2
"E05000488",99.9999999999971,0,0,99.9999999999971,0,1
"E05000489",99.9999999999997,0,0,99.9999999999997,0,1
"E05000490",100.000000000008,0,0,100.000000000008,0,1
"E05000491",43.9526882441572,6.27722710473034,0,45.4716591386518,4.75825621023576,2
"E05000492",99.9999999999957,0,34.9907319442265,99.9999999999957,34.9907319442265,2
"E05000493",99.2975272643457,0,99.9999999999918,99.9999999999918,99.2975272643457,2
"E05000494",100.000000000003,0,7.88240751143137,100.000000000003,7.88240751143137,2
"E05000495",15.2463474177975,0,27.3113554787605,34.4447343702408,8.1129685263172,2
"E05000496",99.158852741928,0,61.1390331732646,99.9999999999986,60.2978859151939,2
"E05000497",3.41789184400702,0,10.8701511472765,13.9839617761407,0.304081215142824,2
"E05000498",83.1908524934202,43.3563735981894,0,87.0857419063374,39.4614841852721,2
"E05000499",99.9999999999982,0,31.3723529435992,99.9999999999982,31.3723529435992,2
"E05000500",29.4725450813238,0,49.7054940396299,73.5668649104378,5.61117421051597,2
"E05000501",97.7036281689047,0,0,97.7036281689047,0,1
"E05000502",79.3639555986808,0,0,79.3639555986808,0,1
"E05000503",25.0436810086288,0,14.7651636430903,39.8088446517191,0,2
"E05000504",1.00130873953519,0,59.675819481793,59.675819481793,1.00130873953519,2
"E05000505",97.6976700956968,88.696472258327,0,97.6976700956968,88.696472258327,2
"E05000506",41.8923671149607,0,1.51529757049432,43.407664685455,0,2
"E05000507",75.7936502157057,0,22.0669620810169,77.258121489078,20.6024908076446,2
"E05000508",89.1767558069581,13.7955755601958,0,89.1767558069581,13.7955755601958,2
"E05000509",24.0135849267964,0,0,24.0135849267964,0,1
"E05000510",66.8304006049004,11.8187038707791,0,77.0401116523435,1.60899282333601,2
"E05000511",44.2742720736008,0,99.1388571028019,99.9999999999907,43.4131291764121,2
"E05000512",58.7011678844745,83.3294718085495,0,84.3554529065257,57.6751867864983,2
"E05000513",96.8046135991663,0,40.8845504238534,96.8046135991663,40.8845504238534,2
"E05000514",99.9999999999879,0,0,99.9999999999879,0,1
"E05000515",94.8808482564928,0,29.660975666309,97.0859819753374,27.4558419474644,2
"E05000516",94.7924198920763,0,91.884817837582,99.9999999999948,86.6772377296636,2
"E05000517",36.0774743982445,0,0,36.0774743982445,0,1
"E05000518",99.9998811923077,0,69.0450333927067,99.9999999999965,69.0449145850179,2
"E05000519",33.5056726442062,0,0.389702949948066,33.5056726442062,0.389702949948067,2
"E05000520",10.6738904490593,0,35.1795891615865,44.8550870525298,0.998392558116038,2
"E05000521",93.2317807753403,0,0,93.2317807753403,0,1
"E05000522",49.5587482903054,0,14.470496818069,60.030731787872,3.99851332050244,2
"E05000523",100.000000000004,0,0,100.000000000004,0,1
"E05000524",99.7008927153755,0,0,99.7008927153755,0,1
"E05000525",99.0927264832264,0,63.9446263996461,99.9999999999976,63.0373528828749,2
"E05000526",99.913166218659,0,0,99.913166218659,0,1
"E05000527",99.9999999999997,83.0571823897363,0,99.9999999999997,83.0571823897363,2
"E05000528",72.3360596579517,0,0,72.3360596579517,0,1
"E05000529",99.5112136884622,1.063069784594,19.4679451368884,100.000000000002,20.0422286099425,3
"E05000530",29.089951376298,0,64.3509642850642,65.3461720379642,28.0947436233981,2
"E05000531",99.9999999999959,5.98803194657396,0,99.9999999999959,5.98803194657397,2
"E05000532",87.3316580345686,0,0.00276021577592722,87.3316580345686,0.00276021577592189,2
"E05000533",99.999999999994,29.3676312528972,0,99.999999999994,29.3676312528972,2
"E05000534",100.000000000016,0,7.73009502272188,100.000000000016,7.73009502272188,2
"E05000535",99.999999999981,0,7.71027657454932,99.999999999981,7.71027657454931,2
"E05000536",99.9999999999996,0,12.8866699748367,99.9999999999996,12.8866699748367,2
"E05000537",99.9999999999982,0,27.5950949427091,99.9999999999982,27.5950949427091,2
"E05000538",99.7940334687069,0,0,99.794033468707,-1.13686837721616e-13,1
"E05000539",90.0604605241655,0,0,90.0604605241655,0,1
"E05000540",100.000000000009,0,75.7698347363699,100.000000000009,75.7698347363699,2
"E05000541",99.9999999999954,0,77.4140137643429,99.9999999999954,77.4140137643429,2
"E05000542",99.9999999999958,0,72.6367152347074,99.9999999999958,72.6367152347074,2
"E05000543",100.000000000026,19.3066007181295,39.0628778557806,100.000000000026,58.3694785739101,3
"E05000544",99.9999999999953,0,85.7634193961121,99.9999999999953,85.7634193961121,2
"E05000545",85.6300580835042,0,0,85.6300580835042,0,1
"E05000546",100.000000000001,0,38.2078503435361,100.000000000001,38.2078503435361,2
"E05000547",71.9072363578063,0,0,71.9072363578063,0,1
"E05000548",100.000000000007,19.6321670112807,30.141669555226,100.000000000007,49.7738365665066,3
"E05000549",98.5614983560757,100.000000000014,0.393221947766057,100.000000000014,98.9547203038418,3
"E05000550",99.9999999999997,19.2505252924728,96.6760220408476,99.9999999999997,115.92654733332,3
"E05000551",99.9925004058828,0,0,99.9925004058828,0,1
"E05000552",100.000000000013,83.8481403557222,0,100.000000000013,83.8481403557222,2
"E05000553",100.000000000007,0,0,100.000000000007,0,1
"E05000554",75.3495008209508,0,0,75.3495008209508,0,1
"E05000555",7.09565355226624,0,0,7.09565355226624,0,1
"E05000556",28.237810668566,5.22635564455076,0,30.2835974371301,3.18056887598669,2
"E05000557",49.0451087804669,0,0,49.0451087804669,0,1
"E05000558",83.7996871590528,0,0,83.7996871590528,0,1
"E05000559",15.6113996052467,0,3.79331839970305,18.2023179545383,1.20240005041147,2
"E05000560",46.1194500900377,4.94291584104951,0,46.1194500900377,4.9429158410495,2
"E05000561",73.7839274942272,13.9590723287866,0,73.7839274942272,13.9590723287866,2
"E05000562",61.298691131524,9.9478302750282,0,61.298691131524,9.94783027502821,2
"E05000563",87.5421738088537,97.597312179789,0,97.597312179789,87.5421738088538,2
"E05000564",100.000000000001,19.8220332408344,0,100.000000000001,19.8220332408344,2
"E05000565",99.999999999997,66.9384788168082,0,99.999999999997,66.9384788168082,2
"E05000566",100.000000000012,0,0,100.000000000012,0,1
"E05000567",100,30.3715786157891,0,100,30.3715786157891,2
"E05000568",27.3682478477999,0,0,27.3682478477999,0,1
"E05000569",67.8078412049306,0,0,67.8078412049306,0,1
"E05000570",94.7725938856121,0,0,94.7725938856121,0,1
"E05000571",0,0,0,0,0,0
"E05000572",95.5698613368598,7.86523564039828,0,95.5914950079017,7.84360196935634,2
"E05000573",100.000000000002,0,22.4252405749105,100.000000000002,22.4252405749105,2
"E05000574",99.9999999999936,0,0,99.9999999999936,0,1
"E05000575",100.000000000018,0,0,100.000000000018,0,1
"E05000576",99.9999999999939,0,41.4044912133788,99.9999999999939,41.4044912133788,2
"E05000577",100.000000000001,0,44.6956398268256,100.000000000001,44.6956398268257,2
"E05000578",100.000000000011,0,95.8242572840441,100.000000000011,95.8242572840441,2
"E05000579",99.9999999999927,0,28.5947311252143,99.9999999999927,28.5947311252143,2
"E05000580",99.9999999999999,0,0,99.9999999999999,0,1
"E05000581",99.9999999999945,0,0,99.9999999999945,0,1
"E05000582",100.000000000003,0,22.1939524031902,100.000000000003,22.1939524031902,2
"E05000583",99.9999999999933,0,0,99.9999999999933,0,1
"E05000584",100.000000000007,0,0,100.000000000007,0,1
"E05000585",100.000000000008,0,0,100.000000000008,0,1
"E05000586",99.9999999999893,0,0,99.9999999999893,0,1
"E05000587",99.9999999999984,0,0,99.9999999999984,0,1
"E05000588",99.999999999995,0,0,99.999999999995,0,1
"E05000589",99.9999999999943,0,0,99.9999999999943,0,1
"E05000590",99.9999999999981,0,15.7297270834534,99.9999999999981,15.7297270834534,2
"E05000591",100.000000000009,0,9.11698819725356,100.000000000009,9.11698819725356,2
"E05000592",86.5748203157284,0,33.8197826572425,99.9999999999979,20.3946029729729,2
"E05000593",79.7403182696755,0,0,79.7403182696755,0,1
"E05000594",84.2458644961952,0,0,84.2458644961952,0,1
"E05000595",99.9544699010853,0,94.9887190352608,99.9748777431488,94.9683111931974,2
"E05000596",100.000000000009,0,46.1194851569206,100.000000000009,46.1194851569205,2
"E05000597",86.5369784217989,0,67.9902678018964,100.000000000006,54.5272462236896,2
"E05000598",74.3943870868595,0,38.8425853077575,83.2507591817639,29.9862132128531,2
"E05000599",90.3401652630084,0,11.9580116656783,90.8688784617963,11.4292984668904,2
"E05000600",70.5357456867903,17.7999276745571,0,77.1113445207019,11.2243288406454,2
"E05000601",99.9999999999966,0,61.7829480860492,99.9999999999966,61.7829480860492,2
"E05000602",95.1771693474161,0,73.7305910252406,99.9999999999977,68.907760372659,2
"E05000603",82.261449133764,0,29.9907693081681,82.261449133764,29.9907693081681,2
"E05000604",99.544473042845,0,32.7628959661499,99.544473042845,32.7628959661499,2
"E05000605",97.886502416582,0,100.000000000002,100.000000000002,97.886502416582,2
"E05000606",97.9790013179304,0,47.3838874624738,97.9790013179304,47.3838874624738,2
"E05000607",91.4158781173086,10.5104700925237,11.3509810467648,96.6458229895962,16.6315062670008,3
"E05000608",100.000000000007,0,0,100.000000000007,0,1
"E05000609",97.5343909679207,0,18.7410283915026,97.5343909679207,18.7410283915026,2
"E05000610",77.4337919408955,0,97.9330848058316,99.7371280135262,75.6297487332009,2
"E05000611",100.000000000007,13.3612406945751,0.0536522013949069,100.000000000007,13.41489289597,3
"E05000612",99.999999999987,0,0,99.999999999987,0,1
"E05000613",100.000000000006,0,0,100.000000000006,0,1
"E05000614",99.999999999995,0,0,99.999999999995,0,1
"E05000615",85.5895488556387,67.1514886461434,0,99.9999999999955,52.7410375017866,2
"E05000616",100.000000000016,0,0,100.000000000016,0,1
"E05000617",99.9999999999992,0,0,99.9999999999992,0,1
"E05000618",99.2030145824639,0,29.7684344881292,100.000000000007,28.9714490705861,2
"E05000619",98.6858804764773,0,42.8811769063659,98.6858804764773,42.8811769063659,2
"E05000620",100.000000000006,0,4.00534938324993,100.000000000006,4.00534938324992,2
"E05000621",43.9422034578835,0,0.114133393291953,43.9422034578835,0.114133393291951,2
"E05000622",99.9999999999953,0,0,99.9999999999953,0,1
"E05000623",99.9999999999994,0,13.9446010029123,99.9999999999994,13.9446010029123,2
"E05000624",100.000000000002,0,0,100.000000000002,0,1
"E05000625",99.9999999999975,0,21.5822065663961,99.9999999999975,21.5822065663961,2
"E05000626",99.9999999999987,0,0,99.9999999999987,0,1
"E05000627",94.6444922295442,0,0,94.6444922295442,0,1
"E05000628",100.000000000001,0,0,100.000000000001,0,1
"E05000629",93.9012583286825,0,1.5108873188249,93.9012583286825,1.5108873188249,2
"E05000630",100.000000000005,0,0,100.000000000005,0,1
"E05000631",99.9999999999983,0,0,99.9999999999983,0,1
"E05000632",99.9999999999924,0,0,99.9999999999924,0,1
"E05000633",99.999999999996,0,0,99.999999999996,0,1
"E05000634",100.000000000027,0,0,100.000000000027,0,1
"E05000635",100.000000000009,0,0,100.000000000009,0,1
"E05000636",100.000000000009,0,0,100.000000000009,0,1
"E05000637",90.1250634052709,0,0,90.1250634052709,0,1
"E05000638",100.00000000001,0,0,100.00000000001,0,1
"E05000639",100.000000000001,0,0,100.000000000001,0,1
"E05000640",99.9999999999728,0,0,99.9999999999728,0,1
"E05000641",100.000000000005,0,0,100.000000000005,0,1
"E05000642",100.000000000003,0,0,100.000000000003,0,1
"E05000643",99.9999999999929,0,0,99.9999999999929,0,1
"E05000644",99.9999999999962,0,0.626669227433721,99.9999999999962,0.626669227433723,2
"E05000645",100.000000000001,0,22.4511890966446,100.000000000001,22.4511890966446,2
"E05000646",99.9999999999923,0,38.2686761879211,99.9999999999923,38.2686761879211,2
"E05000647",99.9999999999994,0,0,99.9999999999994,0,1
"E05000648",100.000000000003,0,0,100.000000000003,0,1
"E05000649",99.9999999999957,0,0,99.9999999999957,0,1
