MSOA11CD,express_coverage,superstore_coverage,extra_coverage,total_coverage,overlap_index,unique_types
E02000042,100.0,100.0,100.0,100.0,200.0,3.0
E02000043,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000044,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000045,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000046,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000047,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000048,100.0,100.0,100.0,100.0,200.0,3.0
E02000049,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000050,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000051,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000052,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000053,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000054,100.0,100.0,100.0,100.0,200.0,3.0
E02000055,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000056,100.0,100.0,100.0,100.0,200.0,3.0
E02000057,100.0,100.0,100.0,100.0,200.0,3.0
E02000058,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000059,100.0,100.0,100.0,100.0,200.0,3.0
E02000060,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000061,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000062,100.0,100.0,100.0,100.0,200.0,3.0
E02000063,100.0,100.0,100.0,100.0,200.0,3.0
E02000064,100.0,100.0,100.0,100.0,200.0,3.0
E02000065,100.0,100.0,100.0,100.0,200.0,3.0
E02000066,100.0,100.0,100.0,100.0,200.0,3.0
E02000067,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000068,100.0,84.7278026885133,100.0,100.0,184.7278026885133,3.0
E02000069,100.0,99.98799502774112,100.0,100.0,199.98799502774114,3.0
E02000070,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000071,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000072,99.99999999999997,0.0,67.27048025705105,99.99999999999997,67.27048025705105,2.0
E02000073,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000074,100.0,28.924848397079238,100.0,100.0,128.92484839707924,2.75
E02000075,100.0,100.0,100.0,100.0,200.0,3.0
E02000077,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000078,100.00000000000001,60.4465734851261,100.00000000000001,100.00000000000001,160.44657348512612,3.0
E02000079,100.0,100.0,100.0,100.0,200.0,3.0
E02000080,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0
E02000081,100.0,72.51269659067307,100.0,100.0,172.51269659067307,3.0
E02000082,100.0,100.0,100.0,100.0,200.0,3.0
E02000083,100.00000000000003,0.0,72.49569452336917,100.00000000000003,72.49569452336917,2.0
E02000084,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000085,100.0,100.0,100.0,100.0,200.0,3.0
E02000086,100.0,100.0,100.0,100.0,200.0,3.0
E02000087,100.00000000000003,55.11799262393422,100.00000000000003,100.00000000000003,155.1179926239342,2.8
E02000088,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000089,100.0,100.0,100.0,100.0,200.0,3.0
E02000090,100.0,100.0,100.0,100.0,200.0,3.0
E02000091,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000092,100.00000000000001,57.377825522837455,97.72927789410656,100.00000000000001,155.107103416944,3.0
E02000093,100.0,100.0,100.0,100.0,200.0,3.0
E02000094,100.0,100.0,100.0,100.0,200.0,3.0
E02000095,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000096,100.0,100.0,100.0,100.0,200.0,3.0
E02000097,100.0,100.0,100.0,100.0,200.0,3.0
E02000098,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000099,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000100,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000101,100.0,100.0,100.0,100.0,200.0,3.0
E02000102,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000103,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000104,100.0,100.0,100.0,100.0,200.0,3.0
E02000105,100.0,100.0,100.0,100.0,200.0,3.0
E02000106,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000107,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000108,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000109,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000110,100.0,100.0,100.0,100.0,200.0,3.0
E02000111,100.0,100.0,100.0,100.0,200.0,3.0
E02000112,100.0,100.0,100.0,100.0,200.0,3.0
E02000113,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000114,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000115,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000116,100.0,100.0,100.0,100.0,200.0,3.0
E02000117,100.0,100.0,100.0,100.0,200.0,3.0
E02000118,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000119,100.0,100.0,100.0,100.0,200.0,3.0
E02000120,100.0,100.0,100.0,100.0,200.0,3.0
E02000121,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000122,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997,199.99999999999994,3.0
E02000123,100.0,100.0,100.0,100.0,200.0,3.0
E02000124,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000125,100.0,100.0,100.0,100.0,200.0,3.0
E02000126,100.0,100.0,100.0,100.0,200.0,3.0
E02000127,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000128,100.0,100.0,100.0,100.0,200.0,3.0
E02000130,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000131,100.0,100.0,100.0,100.0,200.0,3.0
E02000132,100.0,100.0,100.0,100.0,200.0,3.0
E02000133,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000134,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000135,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000136,100.00000000000001,95.54510752692572,100.00000000000001,100.00000000000001,195.54510752692573,3.0
E02000137,100.0,100.0,100.0,100.0,200.0,3.0
E02000138,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0
E02000139,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000140,100.00000000000001,56.670802248252436,100.00000000000001,100.00000000000001,156.67080224825244,2.8
E02000141,100.0,100.0,100.0,100.0,200.0,3.0
E02000142,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000144,100.0,100.0,100.0,100.0,200.0,3.0
E02000145,66.7228468934097,6.028285474879277,42.33007981606489,66.7228468934097,48.35836529094416,2.2
E02000146,100.0,100.0,100.0,100.0,200.0,3.0
E02000147,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000148,99.99999999999999,76.37850954712539,99.99999999999999,99.99999999999999,176.37850954712536,3.0
E02000149,100.00000000000001,0.0,100.00000000000001,100.00000000000001,100.00000000000001,2.0
E02000150,100.0,100.0,100.0,100.0,200.0,3.0
E02000151,100.0,8.877641552255948,100.0,100.0,108.87764155225595,2.4
E02000152,100.00000000000001,68.15647032033043,100.00000000000001,100.00000000000001,168.15647032033044,3.0
E02000153,100.0,100.0,100.0,100.0,200.0,3.0
E02000154,100.00000000000001,0.0,100.00000000000001,100.00000000000001,100.00000000000001,2.0
E02000155,95.28106461160095,0.0,75.80988640308891,95.28106461160095,75.80988640308891,2.0
E02000156,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000157,100.0,0.0,100.0,100.0,100.0,2.0
E02000158,76.17715876671406,0.0,21.142785830765813,76.17715876671406,21.142785830765813,1.8
E02000159,100.0,1.1250853280817803,88.52362597053876,100.0,89.64871129862054,2.25
E02000160,100.0,36.86889440442323,99.04576030381827,100.0,135.91465470824147,3.0
E02000161,100.0,0.0,56.68223423535615,100.0,56.68223423535615,2.0
E02000162,82.23367801762282,0.0,13.320466631181134,82.23367801762282,13.320466631181134,1.75
E02000163,13.050233848154475,0.0,0.009818682699390312,13.050233848154475,0.009818682699390312,1.0
E02000165,68.16697511207784,0.0,0.5268824891605994,68.16697511207784,0.5268824891605994,1.1111111111111112
E02000166,100.0,100.0,100.0,100.0,200.0,3.0
E02000167,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000168,100.0,100.0,100.0,100.0,200.0,3.0
E02000169,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000170,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000171,100.0,100.0,100.0,100.0,200.0,3.0
E02000172,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0
E02000173,100.0,100.0,100.0,100.0,200.0,3.0
E02000174,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000175,100.0,100.0,100.0,100.0,200.0,3.0
E02000176,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000177,100.0,100.0,100.0,100.0,200.0,3.0
E02000178,100.0,100.0,100.0,100.0,200.0,3.0
E02000179,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000180,100.0,100.0,100.0,100.0,200.0,3.0
E02000181,100.0,100.0,100.0,100.0,200.0,3.0
E02000182,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0
E02000183,100.0,100.0,100.0,100.0,200.0,3.0
E02000184,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000185,100.0,100.0,100.0,100.0,200.0,3.0
E02000186,100.0,100.0,100.0,100.0,200.0,3.0
E02000187,100.0,100.0,100.0,100.0,200.0,3.0
E02000188,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000189,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000190,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000191,100.0,100.0,100.0,100.0,200.0,3.0
E02000192,100.0,100.0,100.0,100.0,200.0,3.0
E02000193,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000194,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000195,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000196,100.0,100.0,100.0,100.0,200.0,3.0
E02000197,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000198,100.0,100.0,100.0,100.0,200.0,3.0
E02000199,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000200,100.0,100.0,100.0,100.0,200.0,3.0
E02000201,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000202,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000203,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000204,100.0,100.0,100.0,100.0,200.0,3.0
E02000206,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000207,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000208,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000209,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000210,100.0,100.0,100.0,100.0,200.0,3.0
E02000211,100.0,100.0,100.0,100.0,200.0,3.0
E02000212,100.0,100.0,100.0,100.0,200.0,3.0
E02000213,100.0,100.0,100.0,100.0,200.0,3.0
E02000214,100.0,100.0,100.0,100.0,200.0,3.0
E02000215,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997,199.99999999999994,3.0
E02000216,100.0,100.0,100.0,100.0,200.0,3.0
E02000217,100.0,100.0,100.0,100.0,200.0,3.0
E02000218,100.0,100.0,100.0,100.0,200.0,3.0
E02000219,100.0,99.90293725839791,100.0,100.0,199.9029372583979,3.0
E02000220,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000221,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000222,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000223,99.99999999999999,17.889239995672316,99.99999999999999,99.99999999999999,117.88923999567231,2.6
E02000224,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000225,100.0,0.0,67.47461050913762,100.0,67.47461050913762,2.0
E02000226,100.00000000000001,91.17850126465899,100.00000000000001,100.00000000000001,191.17850126465905,3.0
E02000227,100.00000000000001,22.600652513876422,71.75829402450861,100.00000000000001,94.35894653838504,2.5
E02000228,100.0,75.55160165312715,87.54357911366395,100.0,163.0951807667911,3.0
E02000229,100.00000000000001,0.0,0.0,100.00000000000001,0.0,1.0
E02000230,100.0,100.0,99.78994436185242,100.0,199.7899443618524,3.0
E02000231,99.99999999999999,99.99999999999999,66.84647528578304,99.99999999999999,166.84647528578304,2.8
E02000232,100.00000000000001,0.3689795380452935,11.246294139051754,100.00000000000001,11.615273677097047,1.5
E02000233,99.99999999999999,24.514916259204295,12.46601773889144,99.99999999999999,36.98093399809573,2.5
E02000234,100.0,54.67127715714187,8.79799320451109,100.0,63.469270361652974,2.4
E02000235,92.79203479071,6.630417555491961,5.99324136795182,92.79203479071,12.62365892344378,1.5
E02000236,49.366462154088,36.39388041200967,0.0,49.54838797238829,36.211954593709386,1.8
E02000237,21.615379037169838,0.0,0.0,21.615379037169838,0.0,0.6
E02000238,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000239,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000240,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000241,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000242,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000243,100.0,100.0,100.0,100.0,200.0,3.0
E02000244,100.0,100.0,100.0,100.0,200.0,3.0
E02000245,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000246,100.00000000000001,100.00000000000001,75.2016740818579,100.00000000000001,175.20167408185793,3.0
E02000247,100.0,100.0,100.0,100.0,200.0,3.0
E02000248,100.0,100.0,100.0,100.0,200.0,3.0
E02000249,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000250,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000251,100.0,100.0,100.0,100.0,200.0,3.0
E02000252,100.0,100.0,100.0,100.0,200.0,3.0
E02000253,100.0,100.0,100.0,100.0,200.0,3.0
E02000254,100.0,100.0,100.0,100.0,200.0,3.0
E02000255,100.0,100.0,100.0,100.0,200.0,3.0
E02000256,100.0,100.0,100.0,100.0,200.0,3.0
E02000257,100.0,100.0,100.0,100.0,200.0,3.0
E02000258,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000259,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000260,100.0,100.0,100.0,100.0,200.0,3.0
E02000261,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000262,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000263,100.0,100.0,100.0,100.0,200.0,3.0
E02000264,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000265,100.0,100.0,100.0,100.0,200.0,3.0
E02000266,100.0,100.0,100.0,100.0,200.0,3.0
E02000267,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000268,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000269,100.0,100.0,100.0,100.0,200.0,3.0
E02000270,100.0,100.0,100.0,100.0,200.0,3.0
E02000271,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000272,100.0,100.0,100.0,100.0,200.0,3.0
E02000274,100.0,100.0,100.0,100.0,200.0,3.0
E02000275,100.0,100.0,100.0,100.0,200.0,3.0
E02000276,100.0,100.0,100.0,100.0,200.0,3.0
E02000277,97.26722603934354,83.8745307217672,0.0,97.26722603934354,83.8745307217672,2.0
E02000278,98.30493290688176,89.93655640738582,0.0,98.30493290688176,89.93655640738582,2.0
E02000279,90.23383094883968,96.81526151141905,0.0,96.9130862431502,90.13600621710853,2.0
E02000280,83.99453469014153,80.92703958865944,2.3649308797690622,83.99453469014153,83.29197046842852,2.1666666666666665
E02000281,100.00000000000001,100.00000000000001,1.1661875008340734,100.00000000000001,101.16618750083407,2.2
E02000282,99.99999999999999,99.99999999999999,1.4187789234242012,99.99999999999999,101.4187789234242,2.2
E02000283,100.00000000000003,100.00000000000003,0.0,100.00000000000003,100.00000000000003,2.0
E02000284,100.00000000000001,100.00000000000001,22.70609196111364,100.00000000000001,122.70609196111364,2.4
E02000285,100.00000000000001,100.00000000000001,34.55842033729049,100.00000000000001,134.5584203372905,2.5
E02000286,100.00000000000001,100.00000000000001,33.854078668579184,100.00000000000001,133.85407866857918,2.8
E02000287,100.0,100.0,42.239484147151636,100.0,142.23948414715164,2.6666666666666665
E02000288,99.99999999999997,99.99999999999997,89.71567112059076,99.99999999999997,189.71567112059074,3.0
E02000289,99.99999999999999,99.99999999999999,64.87328268156924,99.99999999999999,164.87328268156926,3.0
E02000290,100.0,100.0,59.19463653577445,100.0,159.19463653577444,3.0
E02000291,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000292,100.0,100.0,92.10865229884665,100.0,192.10865229884664,3.0
E02000293,100.0,100.0,100.0,100.0,200.0,3.0
E02000294,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000295,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000296,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000297,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000298,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000299,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000300,100.0,100.0,100.0,100.0,200.0,3.0
E02000301,100.0,100.0,100.0,100.0,200.0,3.0
E02000302,100.0,100.0,100.0,100.0,200.0,3.0
E02000303,100.0,100.0,100.0,100.0,200.0,3.0
E02000304,100.0,100.0,100.0,100.0,200.0,3.0
E02000305,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000306,100.0,100.0,100.0,100.0,200.0,3.0
E02000307,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000308,100.0,100.0,100.0,100.0,200.0,3.0
E02000309,100.0,100.0,100.0,100.0,200.0,3.0
E02000311,100.0,100.0,100.0,100.0,200.0,3.0
E02000312,100.0,100.0,100.0,100.0,200.0,3.0
E02000313,100.0,100.0,100.0,100.0,200.0,3.0
E02000314,100.0,100.0,100.0,100.0,200.0,3.0
E02000315,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000316,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000317,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000318,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000319,100.0,100.0,100.0,100.0,200.0,3.0
E02000320,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000321,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000323,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000324,100.0,100.0,100.0,100.0,200.0,3.0
E02000326,100.0,100.0,100.0,100.0,200.0,3.0
E02000327,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000328,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000329,100.0,100.0,100.0,100.0,200.0,3.0
E02000331,100.0,100.0,100.0,100.0,200.0,3.0
E02000332,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000333,100.0,100.0,100.0,100.0,200.0,3.0
E02000334,100.0,100.0,100.0,100.0,200.0,3.0
E02000335,100.0,100.0,100.0,100.0,200.0,3.0
E02000337,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000339,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000340,100.0,100.0,100.0,100.0,200.0,3.0
E02000341,100.0,100.0,100.0,100.0,200.0,3.0
E02000342,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0
E02000343,100.0,100.0,100.0,100.0,200.0,3.0
E02000344,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000345,100.0,100.0,100.0,100.0,200.0,3.0
E02000346,100.0,100.0,100.0,100.0,200.0,3.0
E02000347,100.0,100.0,100.0,100.0,200.0,3.0
E02000348,100.0,100.0,100.0,100.0,200.0,3.0
E02000350,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000351,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000352,100.0,100.0,100.0,100.0,200.0,3.0
E02000353,100.0,100.0,100.0,100.0,200.0,3.0
E02000354,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000355,100.0,100.0,100.0,100.0,200.0,3.0
E02000356,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000357,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000358,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000359,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000360,100.0,100.0,100.0,100.0,200.0,3.0
E02000361,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000362,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000363,100.0,100.0,100.0,100.0,200.0,3.0
E02000364,100.0,100.0,100.0,100.0,200.0,3.0
E02000365,100.0,100.0,100.0,100.0,200.0,3.0
E02000366,100.0,100.0,100.0,100.0,200.0,3.0
E02000367,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000368,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000369,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000370,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000371,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000372,100.0,100.0,100.0,100.0,200.0,3.0
E02000373,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0
E02000374,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000375,100.0,100.0,100.0,100.0,200.0,3.0
E02000376,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000377,100.0,100.0,100.0,100.0,200.0,3.0
E02000378,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000379,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000380,100.0,100.0,100.0,100.0,200.0,3.0
E02000381,100.0,100.0,100.0,100.0,200.0,3.0
E02000382,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000383,100.0,100.0,100.0,100.0,200.0,3.0
E02000384,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000385,100.0,100.0,100.0,100.0,200.0,3.0
E02000386,100.0,100.0,100.0,100.0,200.0,3.0
E02000387,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000388,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000389,100.0,100.0,100.0,100.0,200.0,3.0
E02000390,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000391,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000392,100.0,100.0,100.0,100.0,200.0,3.0
E02000393,100.0,100.0,100.0,100.0,200.0,3.0
E02000394,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997,199.99999999999994,3.0
E02000395,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000396,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997,199.99999999999994,3.0
E02000397,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000398,100.0,100.0,100.0,100.0,200.0,3.0
E02000400,100.0,100.0,100.0,100.0,200.0,3.0
E02000401,100.0,100.0,100.0,100.0,200.0,3.0
E02000402,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000403,100.0,100.0,100.0,100.0,200.0,3.0
