"MSOA11CD","express_coverage","extra_coverage","superstore_coverage","total_coverage","overlap_index","unique_types","cluster","imd_score","income","employment","education","health","crime","barriers","living_environment"
"E02000223",0,0,0,0,0,0,"4",42.1531175985874,0.320592466156563,0.196842377869335,47.460973631548,0.680558210712184,0.817825544437905,36.299247675103,10.1200618010594
"E02000224",99.9999999999962,10.1033191476095,0,99.9999999999962,10.1033191476095,2,"1",17.9694411361654,0.111988787841036,0.0808857605581164,8.54737760059798,-0.265209791952161,0.574328142518998,29.5831649433163,31.6344139778248
"E02000225",0,0,0,0,0,0,"4",32.5876181865828,0.226274109014675,0.159136661425577,44.5487033542977,0.400635482180293,0.614091719077568,30.851885351153,14.6153541666667
"E02000226",2.69638344081995,0,0,2.69638344081995,0,1,"4",9.02528705636743,0.0606210855949896,0.0580818110647182,8.68914405010439,-0.933823199373695,-0.113471946764092,25.4226751043841,10.8485264874739
"E02000227",0,0,0,0,0,0,"4",19.1829498324886,0.122971394210119,0.0967541448329181,18.1048698565415,-0.336631389055923,0.393132720556653,32.1662505798471,14.7366252040203
"E02000228",54.0671390960766,0,0,54.0671390960766,0,1,"4",5.23857439271255,0.0363698127530364,0.040616270242915,2.75603757591093,-1.16390258097166,-0.483439650809717,24.5018402074899,9.83856806680162
"E02000229",0,0,0,0,0,0,"4",40.3683739274424,0.274715038386271,0.189023633900346,45.9887057052537,0.72165678157459,0.513258768628632,41.7696945657083,15.0335601384916
"E02000230",98.7858074257311,91.3295127058796,0,99.4227864107265,90.6925337208842,2,"2",16.1702343262411,0.102667612293144,0.0864197635933806,4.38900926713948,-0.40066988179669,0.55437598108747,30.9041878014184,19.6262951300236
"E02000231",66.2526409451605,35.8193398680701,0,67.3521395416758,34.7198412715548,2,"2",10.4684839551265,0.0544489955648317,0.0564268197234542,2.57031489694756,-0.679177667623272,0.780036394469084,25.1233803809027,10.0772912861988
"E02000232",4.72139250466855,0,0,4.72139250466855,0,1,"4",10.8967172131148,0.0837309268600252,0.0766431273644388,11.942573297604,-0.369512925598991,-0.390660624211854,22.7640040983607,7.71621343001261
"E02000233",26.2100058168174,22.5956308673169,0,26.2100058168174,22.5956308673169,2,"4",15.861897480315,0.111265669291339,0.0931341732283465,10.1402582677165,-0.175282992125984,-0.0496615748031496,31.2264941732283,15.8709411023622
"E02000234",83.3119105309597,17.2814651545946,0,83.3119105309597,17.2814651545946,2,"1",17.4650875160875,0.112086463086463,0.0859340119340119,11.4905073125073,-0.548934245934246,0.362579618579619,36.6920351000351,16.5340489060489
"E02000235",37.9681225871558,1.15070616327472,0,38.0681688485116,1.05065990191893,2,"4",11.9412683405807,0.0772900827605555,0.0656681161453219,9.83921405526722,-0.808009257960443,-0.0699758731939963,32.4767552251368,13.6203532052181
"E02000236",33.8411319927103,0,33.0013255476001,51.2014388109895,15.6410187293209,2,"4",9.73924677974748,0.073017344726438,0.0604178038515495,8.8409304935595,-0.766144369340645,-0.180433490626196,27.3419843132254,10.0362803213876
"E02000237",1.31680461134958,0,0,1.31680461134958,0,1,"4",12.5409681735516,0.0950996362691608,0.0740465055858665,13.3509407638348,-0.607238243699662,0.161350220836581,23.9342025201351,9.8200144193297
"E02000238",50.2905348149545,0,0,50.2905348149545,0,1,"4",19.2069168039539,0.141281713344316,0.0835119439868204,15.9837504118616,-0.429758546128501,0.631078665568369,30.7568048805601,21.1479300864909
"E02000239",81.0357719260488,0,9.66722256406338,85.2558962484332,5.44709824167899,2,"1",12.9675959183673,0.092346276889134,0.0571473800330943,9.3296279095422,-0.806036183121898,0.431632763375621,28.8830492002206,19.7108706012135
"E02000240",54.5817673552467,0,0,54.5817673552467,0,1,"4",29.5905071456539,0.230469753328113,0.146242854346124,23.3912095732185,0.151752740798747,0.516834181675803,34.5518836139389,24.0497684025059
"E02000241",49.069804362105,0,0,49.069804362105,0,1,"4",18.9043368857312,0.134609680284192,0.0818607164002368,13.9043505032564,-0.495174955595027,0.738096210775607,29.3539749851983,24.732467732386
"E02000242",14.9657011029293,0,98.3280399945661,99.9923941552713,13.3013469422241,2,"3",15.7528948940407,0.110613284027877,0.0747471198975964,13.8424025032001,-0.539995022045228,0.251203100554686,29.9165546863888,23.6523904138814
"E02000243",94.8264115130808,0,9.20591102960172,100.000000000001,4.03232254268151,2,"1",22.3379650881438,0.148319506855629,0.103313169720014,11.9313569535661,-0.029605714944118,0.720663094826593,33.3013218112686,23.7551300841111
"E02000244",17.13582483491,0,96.526418233337,99.9999999999985,13.6622430682485,2,"3",17.6072289512555,0.129125688196589,0.0783256344836847,9.83486625486773,-0.628165570028199,0.55252141802068,33.2781271653015,21.5638661205855
"E02000245",99.5794966307996,31.2216227440894,0,99.5794966307996,31.2216227440894,2,"1",38.4598212721825,0.282852385342245,0.173751786125835,23.5146269877852,0.412454136897903,0.856730698317585,44.7564705001152,27.1600912652685
"E02000246",42.1323660142988,5.29144812610368,0,42.1323660142988,5.29144812610368,2,"4",31.0269010416667,0.237841485507246,0.148021512681159,22.821503736413,0.208936141304348,0.795008265398551,34.8107528306159,23.1009219882246
"E02000247",99.999999999997,16.822864824091,0,99.999999999997,16.822864824091,2,"1",28.1739365778885,0.221022034872581,0.131874880245258,20.0003203678866,0.131274956888293,0.596520406208086,34.0647340486683,24.9140584403142
"E02000248",21.419734068116,0,2.79235402283407,24.2120880909501,-3.5527136788005e-15,2,"4",18.0292120812451,0.124314165127935,0.0680170139804801,8.28568187813242,-0.735325375890266,0.550795172777631,32.8857552097072,36.9850768926405
"E02000249",97.6521923411906,0,0,97.6521923411906,0,1,"1",26.7492165703276,0.163114707771355,0.116867180475273,16.9280119460501,0.128308670520231,0.984039434810533,33.9943980732177,29.8293346178548
"E02000250",38.521891247872,0,63.9293765192892,90.4365960033097,12.0146717638515,2,"3",7.53112939698492,0.0555577889447236,0.0455804020100503,0.825679648241206,-0.805006281407035,0.0803260050251256,19.1126865577889,23.5068511306533
"E02000251",94.466254623126,13.9301028557745,0,94.466254623126,13.9301028557745,2,"1",18.8169949651433,0.132628195197521,0.0927197263103537,13.9392232119804,-0.172256261296153,0.637982184353215,26.9064608830364,19.9347526465272
"E02000252",88.821580045551,0,23.814881813151,90.4547682967957,22.1816935619063,2,"1",32.053389087903,0.221856158721411,0.126913015523101,18.5188680995683,0.23061017727565,0.501608707632957,46.0580054193074,35.5901800312299
"E02000253",44.540557070668,0,18.3820559862909,62.918767837521,0.00384521943793459,2,"4",33.3350014942897,0.26202316149002,0.177274735830932,18.9302269185612,0.528667520546483,0.372756003842459,36.9056954851105,22.4242685452023
"E02000254",51.692071617028,87.2136525838859,0,90.4607577032453,48.4449664976686,2,"2",22.7214986165552,0.159189070786258,0.115298478210745,16.1522266543694,0.171369495042656,0.559827069402813,29.8727461378833,19.6212649296749
"E02000255",41.746993517987,0,40.6520100944303,81.8849766780477,0.514026934369554,2,"4",22.3296464930293,0.170678374581217,0.114873014157571,7.22527018264347,-0.187091537879607,0.418136604344537,31.8262664000865,26.5647847184697
"E02000256",99.9999999999952,0,0,99.9999999999952,0,1,"1",13.4883982830679,0.0883764825482887,0.0677388455890658,1.97989269174291,-0.516604314921495,-0.0119530102790015,27.1819325652321,34.4005321359991
"E02000257",88.6610744700139,0,0,88.6610744700139,0,1,"1",15.7133665587918,0.0937349154980223,0.0679099604458828,3.91365652642934,-0.368353541891406,0.583344336569579,25.5126584681769,34.3305497303128
"E02000258",99.5704716633254,0,0,99.5704716633254,0,1,"1",19.8315765306122,0.164752915451895,0.105788083090379,7.85239905247813,-0.120174016034985,0.322274416909621,28.5094462463557,23.9319508017493
"E02000259",86.159981687034,0,0,86.159981687034,0,1,"1",14.6609408437045,0.102603523517052,0.0776334249232261,4.37165088087926,-0.365148537255536,0.405485210926135,23.4578684338128,30.2971996120899
"E02000260",19.7520977934804,6.76027787461632,0,26.5123756680967,3.5527136788005e-15,2,"4",30.7822491995731,0.185600213447172,0.135389114194237,21.8395583778015,0.245593169690502,1.08928612593383,35.8184293489861,32.5593766275347
"E02000261",86.1601893731424,0,92.0269479727087,99.9999999999935,78.1871373458576,2,"3",27.1371100948799,0.19510906915121,0.11210838533208,10.7033506282588,0.0722280536798017,0.895250961620651,33.8568914437131,38.1690017950252
"E02000262",96.2471969926127,0,23.7518196701794,99.9999999999993,19.9990166627928,2,"1",27.586190436552,0.181149371069182,0.122858120606733,7.03110719570847,0.297995930447651,1.17404226785054,29.1612339992601,37.5465315390307
"E02000263",69.9443078830367,26.6312470827251,0,85.7642986034697,10.8112563622921,2,"1",32.4010100073825,0.198426872282832,0.13929825280945,27.4284441801329,0.413465589369207,0.954079156754983,38.1676684439341,29.0212178656386
"E02000264",100.000000000011,0,0,100.000000000011,0,1,"1",18.0891197446091,0.119867726779906,0.0762193711601012,4.07060342127455,-0.301740272256355,0.535441151668474,28.5215617395495,39.0859739790387
"E02000265",99.9999999999888,0,0,99.9999999999888,0,1,"1",27.15160713622,0.186220219290095,0.13250771232113,9.30740568667534,0.243054450845568,0.882261196803568,28.5095942204051,35.0513525367032
"E02000266",49.6018734921381,0.0315849472118809,0,49.6018734921381,0.0315849472118828,2,"4",38.8698375634518,0.275454357738966,0.189865611287964,25.8640979093177,0.585110556654908,0.543369267831025,45.1842231781812,22.3745596661791
"E02000267",99.9999999999936,0,0,99.9999999999936,0,1,"1",18.7953358914622,0.140010415239139,0.0876842538029327,8.86664903384953,-0.0730094559407976,0.329147594902015,25.8654024941757,33.9168939290119
"E02000268",97.4325079779228,0,0,97.4325079779228,0,1,"1",18.9926330874007,0.129124290578888,0.103020715096481,6.28532226636398,-0.124505864547862,0.420003688989784,28.1145497540674,29.6246971244798
"E02000269",99.999999999977,0,0,99.999999999977,0,1,"1",8.11018462012637,0.0563233163815688,0.0395364462937278,1.20701741408538,-0.818271844660194,0.128967945754354,19.3022575127138,29.9360090923101
"E02000270",88.9797209412607,0,3.7240724668991,88.9797209412607,3.7240724668991,2,"1",39.4634228289723,0.300704462141322,0.19100998609531,17.6781824042472,0.511854253570977,0.693906964985463,39.8855245860195,31.4332262672228
"E02000271",94.0009774456788,0,72.0910640850526,100.000000000007,66.0920415307243,2,"3",10.5986418367347,0.0711148688046647,0.0481922740524781,1.83041282798834,-0.662534402332361,0.438206851311953,19.9689820699708,28.9729922740525
"E02000272",99.7686214662388,8.46590985618536,0,100.000000000003,8.23453132242082,2,"1",9.00681292203806,0.0746565377532228,0.0588109269490485,2.97337676488643,-0.840119858809085,0.0917515346838551,19.1974468999386,20.4391875383671
"E02000274",96.2608086055766,50.041526626622,0,100.000000000009,46.30233523219,2,"2",32.7725078574984,0.213570290834104,0.140502595463272,26.0000315011022,0.338693166465192,0.931039963023537,38.9209022256986,30.6559520728152
"E02000275",90.429172163817,0,0,90.429172163817,0,1,"1",31.1972924178155,0.209879639448568,0.134406283138918,19.4294052226935,0.218962486744433,1.01095638918346,37.3029746818664,31.2472215005302
"E02000276",84.5982040371173,2.04033016340462,0,84.5982040371173,2.04033016340462,2,"1",12.7515809204511,0.0829925327644011,0.0592403230722341,3.06556949100884,-0.242619780554709,0.394632886315148,20.7197828405974,30.5157543431881
"E02000277",99.9999999999961,0,0,99.9999999999961,0,1,"1",27.2754931858049,0.217945216569964,0.125683578464445,26.0784863041425,-0.339132235865605,0.876802051005262,28.863840777223,25.5239350964782
"E02000278",99.0177670168908,0,0,99.0177670168908,0,1,"1",40.9090276512342,0.32150238372709,0.188698590952431,37.0034842674012,0.116282127343998,1.18996154253629,34.4037120457676,22.7079967157538
"E02000279",98.4589836323772,0,2.20147300113899,99.4106061141099,1.24985051940628,2,"1",35.5984861355987,0.30470956884116,0.163335550569001,27.2132354543997,-0.0553426831222952,0.803218785061709,36.6589675428755,24.850875460811
"E02000280",5.19312965290836,0,0.0603857194390195,5.19759755220215,0.0559178201452282,2,"4",18.380188496255,0.135354330708661,0.0925560783560591,13.8745323602842,-0.527015555982332,0.0826303053581717,30.3388814096409,21.2268585557903
"E02000281",25.8947392962373,2.03392418508667,0,27.8862733504955,0.0423901308284407,2,"4",29.0056441300958,0.214779683671196,0.149012474938739,21.5023393851637,-0.0333968589886389,0.517728335932279,32.027118511918,29.4148550902205
"E02000282",99.9999999999965,10.0183167088464,0,99.9999999999965,10.0183167088464,2,"1",43.1502582095796,0.335291047897929,0.202965592972182,39.0956192219201,0.178980757163773,1.133619535662,34.2296995398452,29.2754044133027
"E02000283",91.4828741604598,13.9226724944565,0,93.6903968488547,11.7151498060617,2,"1",32.0139489712891,0.265997791468092,0.147011391375102,34.7958419156108,-0.38274601883064,0.955618621411136,30.5054304312449,22.8665814250843
"E02000284",97.5174459643288,0,59.6899725384576,98.4750033405525,58.7324151622339,2,"3",17.0627685435524,0.139379687316328,0.0956774421065005,10.2756508757494,-0.529279299400494,0.256982720112848,24.8765531914894,24.7276518161514
"E02000285",26.531575097792,0,70.8095963287916,70.8095963287916,26.531575097792,2,"3",12.0722071962189,0.0930195151699954,0.0821789906998018,8.7550513797835,-0.785430248513493,0.14618630888855,22.1943837475225,16.4345076993444
"E02000286",56.332624772711,0,12.0987080389423,56.332624772711,12.0987080389423,2,"4",16.5788999882753,0.110790127799273,0.0952301559385625,5.05266338374956,-0.457565834212686,-0.0508680970805487,37.842626099191,16.9031674287724
"E02000287",30.7314974569553,0,0,30.7314974569553,0,1,"4",14.142087403599,0.119701601740162,0.0817182123788808,6.59604765671347,-0.710577812932569,-0.0162942456001582,28.9922861380265,11.6002531144948
"E02000288",8.67830290985343,90.3937963720946,16.7303561005734,97.7365647856913,18.0658905968301,3,"2",34.9363017361433,0.267935474886269,0.172379816173057,26.6119417881348,0.0257106118280568,0.909760003713676,34.84146021725,28.1340645251137
"E02000289",57.7513675672717,0,0,57.7513675672717,0,1,"4",9.9953045323632,0.0917007730786721,0.0711194482340458,6.90392375322116,-1.03285523722904,-0.0557976352887676,21.8840489616492,10.815781112627
"E02000290",18.6204553003885,22.2563192753335,0,39.2525269785485,1.62424759717356,2,"4",40.2340388568211,0.32053287343376,0.201307898071238,34.3485714486837,0.259620160495565,0.547066310009855,36.4409549486133,31.9601261438829
"E02000291",31.3939620717753,10.2344235919319,93.349312068458,97.4907647524657,37.4869329796994,3,"3",23.9410470155356,0.184007154538021,0.117301614881439,13.8463930907604,-0.101331663941128,0.477622342600164,30.6071326655765,32.0818261447261
"E02000292",0.0407891031644593,39.9373831206131,41.219429426327,72.1012860428383,9.09631560726625,3,"4",21.8423677425903,0.164546792529436,0.108692448233861,16.0871107389363,-0.519898294762485,0.850559683313033,25.6768052172148,25.6249793950467
"E02000293",83.4453914263193,0,39.0345524225612,86.5467516859216,35.9331921629589,2,"1",9.91755747477836,0.0634828798532559,0.0552364720269031,3.14035952308163,-1.15960119229593,0.275507184347294,28.504244267808,15.3230279730969
"E02000294",0,36.7092945600694,0,36.7092945600694,0,1,"4",29.646533076429,0.252469064440163,0.150081781203169,29.4409750588739,-0.328439948619139,0.587404517233997,30.5975375722543,24.5869595375723
"E02000295",48.7282062093889,0,0,48.7282062093889,0,1,"4",14.9464435628073,0.1286829459097,0.0888893607510058,7.49867333482342,-0.657218372820742,0.0248987483236478,29.8005441439428,13.5668873491283
"E02000296",87.3811067420932,0,0,87.3811067420932,0,1,"1",17.6545083850411,0.147508888143552,0.0901186483313768,7.57518329699815,-0.542149756833809,0.33194004695623,29.5595212980044,21.945808569512
"E02000297",64.8411084559755,0,7.8797697479156,70.8920346721188,1.82884353177226,2,"1",11.9819729394753,0.095548440404875,0.0764455690972939,7.6583531295187,-0.933177752530469,0.226880190043379,23.4878323693452,17.1557059491841
"E02000298",79.7235592196909,0,0,79.7235592196909,0,1,"1",9.36413382173382,0.0713765567765568,0.0576910866910867,2.80538046398046,-1.14068986568987,0.335648351648352,23.1140327228327,15.6128935286935
"E02000299",0,0.0757051477257105,0,0.0757051477257105,0,1,"4",34.9054111576581,0.292673750894043,0.168680290180852,31.1540898130173,-0.0554691938285481,0.757227240216614,32.6473018289568,28.9388431592929
"E02000300",0,0,0,0,0,0,"4",33.215589607155,0.253501415147741,0.158903996377222,27.9790262651421,-0.237881354013359,0.81697860296615,36.4668670893241,30.1492345748896
"E02000301",11.3537873753239,0,0,11.3537873753239,0,1,"4",42.2537397137746,0.329067419499106,0.202606887298748,35.7351072227191,0.181082401610018,0.532393783542039,41.9593263640429,33.1059546064401
"E02000302",74.774286901071,0,0,74.774286901071,0,1,"1",19.8949236309592,0.164892420258374,0.109139705041729,14.0168534354636,-0.415722419115125,0.437583171373042,28.903178003887,17.0974958271407
"E02000303",51.2949012279292,0.0583314605210403,0,51.2949012279292,0.058331460521039,2,"4",42.0394227521574,0.311233924097615,0.198022640809131,37.9517841699917,0.0435160063097337,1.22335789180663,36.5847828709288,28.1237231140392
"E02000304",14.0954347299257,0,0,14.0954347299257,0,1,"4",7.61182363430054,0.0613963365213163,0.0490129680661371,1.69263170692171,-1.13788539471551,0.156746636407846,20.9354634462636,16.7743854757659
"E02000305",20.9003272338791,0,0,20.9003272338791,0,1,"4",15.6487106698669,0.115701723761728,0.0804935631682304,4.89008029674886,-0.514751036439014,0.424208378791185,25.5055893519529,30.8276388828278
"E02000306",43.4748105212653,58.1361722751933,0,78.4097131114139,23.2012696850447,2,"2",46.6444644297606,0.343586887496782,0.205142023513258,37.9102778683601,0.27492027803999,1.10537810006007,44.2065346262765,33.474290225693
"E02000307",47.3291792005861,0,0,47.3291792005861,0,1,"4",26.1611708770257,0.230889895138227,0.119158960915157,22.1992240228789,-0.440096997140133,0.593037893231649,32.1237459485224,25.3898493803622
"E02000308",44.6845468715318,8.35047740240142,0,48.4974271481344,4.53759712579875,2,"4",22.692491281551,0.166633947079624,0.113479087916108,13.6419258626997,-0.463424948177052,0.621542982563102,31.089511888794,27.5713074015364
"E02000309",84.7369660152824,90.434108655902,0,100.000000000002,75.171074671182,2,"2",42.65546510631,0.296435785322359,0.184017832647462,32.2175824759945,0.0147303669410151,1.36184687928669,41.1354027777778,40.7024090363512
"E02000311",51.0774392580468,0,0,51.0774392580468,0,1,"4",27.7637527889753,0.224874941408081,0.128224149245336,18.5880820286866,-0.284590512796475,0.878986594168932,31.4677534452048,27.899083903628
"E02000312",84.5974729531026,0,0,84.5974729531026,0,1,"1",19.876633659902,0.148520643806858,0.0971864940517845,9.50240237928621,-0.50157977606718,0.583245626312106,29.119244926522,29.3875083974808
"E02000313",4.48220085848979,0,0,4.48220085848979,0,1,"4",33.247294742577,0.260696540452193,0.176363388722419,22.6836111413784,0.19791732497957,0.937909016616726,34.1322058022337,14.47972092073
"E02000314",77.703597327699,0.52114088246134,0,77.703597327699,0.521140882461339,2,"1",25.7568047417993,0.19592763884378,0.113136407924651,10.5077903864891,0.354826047417993,0.614434101981163,36.9460339071127,18.1098428061059
"E02000315",18.2627557354415,0,0,18.2627557354415,0,1,"4",37.0448241906943,0.286208493806599,0.191249089205787,24.489063911731,0.681672738628084,1.06006890808785,26.8698832101593,21.482658478193
"E02000316",73.1822016186759,53.180192277332,0,73.1822016186759,53.1801922773319,2,"2",28.6618629264123,0.183044370191934,0.112504778926101,16.1711657471443,0.398032481156267,0.585955862926412,38.7758952521563,35.2068473851892
"E02000317",99.9999999999925,67.4244882580946,0,99.9999999999925,67.4244882580946,2,"2",35.8560898100173,0.278812089810017,0.192127461139896,22.1323378238342,0.537181922855498,0.552790097869891,36.2529497985032,21.5074200345423
"E02000318",99.9663962586411,0,0,99.9663962586411,0,1,"1",25.7655583380229,0.204456762333521,0.117078972050272,19.8762706809229,0.170766835490527,0.578308666291503,26.6116393734759,30.2656865503658
"E02000319",100.000000000016,36.7259350713121,0,100.000000000016,36.725935071312,2,"1",25.0205394214876,0.189336033057851,0.121858842975207,17.4153762809917,0.298285785123967,0.395593140495868,29.98282,23.8880198347107
"E02000320",34.4277846555245,0,0,34.4277846555245,0,1,"4",24.6749058406114,0.183719159388646,0.138949645196507,18.8749383187773,-0.000208515283842829,0.692814546943231,23.0948494814411,20.1224081604803
"E02000321",99.9999999999677,94.08323992675,0,99.9999999999677,94.08323992675,2,"2",35.3134652544562,0.274442133815552,0.184294755877034,25.711877680186,0.444794626711444,0.779997158357014,29.5100979075174,26.5892204856626
"E02000323",81.2754609715738,91.533208522233,0,95.6236033685153,77.1850661252914,2,"2",34.4492836930891,0.257453473607836,0.165869762379829,21.8696691456557,0.549012787955741,0.719113005623073,35.5764366043896,28.2729129330673
"E02000324",59.3654004186903,0,0,59.3654004186903,0,1,"4",33.9192586023413,0.226207697765165,0.167652536360412,17.567161936857,0.859312699538844,0.857526782547002,32.8644134444839,28.6343740688187
"E02000326",22.9553965237,0,0,22.9553965237,0,1,"4",19.9370367135253,0.160035485191757,0.113100996314999,9.28916391428961,0.0206937354988399,0.337057868158864,20.8746716254947,27.910242118193
"E02000327",72.4004882363737,50.0662565808868,0,72.4004882363737,50.0662565808868,2,"2",32.1904855291577,0.252669546436285,0.157522678185745,22.0281671706264,0.571774514038877,0.54475003599712,36.2268649388049,16.5239013678906
"E02000328",90.0390929313692,0,0,90.0390929313692,0,1,"1",16.5295327116637,0.119868413262285,0.0947895204262878,4.26225651272943,-0.221131438721137,0.472760805210184,23.0320137655417,26.7596706631143
"E02000329",46.7770104725441,0,5.94544497302813,46.7770104725441,5.94544497302812,2,"4",19.604836718627,0.159544323728547,0.117740828216029,17.0924616595812,-0.0141014013541175,0.159218233349079,21.5123799401669,20.0842750747914
"E02000331",7.64293712618332,0,0,7.64293712618332,0,1,"4",26.3697282316648,0.19203522738581,0.137745646332968,17.2224200417952,0.401340630908548,0.572219922380336,27.6177331077719,22.5566673300826
"E02000332",15.1851002840218,1.10050664656062,0,16.0761477169308,0.209459213651595,2,"4",16.5663397779229,0.127452122795558,0.100990594382756,8.08118902677988,-0.166688177661659,0.50922077073808,20.4184343566297,20.198563291966
"E02000333",64.5105777528985,0,0,64.5105777528985,0,1,"1",13.8376653653966,0.0893108994378513,0.066883978763273,2.84596658338538,-0.793777326670831,0.58224703310431,23.2533154278576,31.5216203935041
"E02000334",83.0164477113888,0,0,83.0164477113888,0,1,"1",23.3651407533716,0.169836149434196,0.134656952410479,18.6220409238878,0.0706912106650132,0.545228336691986,26.9893238257634,18.0006533870718
"E02000335",64.9521260987531,0,0,64.9521260987531,0,1,"1",10.7623686465721,0.088493646572104,0.0751125886524823,11.4436226359338,-0.689963356973995,-0.273473108747045,16.8549874408983,19.2889485815603
"E02000337",99.9999999999997,0,0,99.9999999999997,0,1,"1",32.5782012915804,0.219446691848422,0.171214451078348,32.2971217253564,0.397876446935543,0.733342634336542,29.1615918118679,25.7167639819666
"E02000339",90.3128740225946,0,0,90.3128740225946,0,1,"1",15.333003024996,0.108591943957968,0.094673141219551,5.61125521413788,-0.341725839834421,0.585230377328451,18.2618866422544,24.9015199808948
"E02000340",45.7265904416124,0,0,45.7265904416124,0,1,"4",16.0562950507614,0.105177030456853,0.088972557106599,9.68355203045685,-0.408438293147208,0.776864689086294,18.8290515545685,23.9818751586294
"E02000341",100.000000000008,0,0,100.000000000008,0,1,"1",40.5155730034297,0.284710313571779,0.211551935325821,34.2635447084762,0.599106197942185,1.00274252817246,34.7074877511024,20.7060623468888
"E02000342",2.5681148602272,0,0,2.5681148602272,0,1,"4",22.4090611433812,0.178492815652706,0.106098440843779,27.9014769183736,0.0317633751146438,0.487597065117701,22.9358841332926,19.0409464995414
"E02000343",29.5058706556638,0,0,29.5058706556638,0,1,"4",26.2240968162084,0.186630969609262,0.154187698986975,26.0905575976845,0.21339493487699,0.687354413892909,21.2149795947902,15.4963696092619
"E02000344",0,0,0,0,0,0,"4",13.4881787118234,0.105171152101603,0.081959328696704,13.8859803447233,-0.424990021167221,0.345182794073178,19.6335692470517,12.1047774417901
"E02000345",64.3440097215363,0,46.6630259813066,95.1407508852155,15.8662848176274,2,"3",29.1426776281449,0.152011170268295,0.098270383129763,40.3527685562167,-0.0464051571145213,0.123859275498486,41.0683739430003,49.690555903539
"E02000346",99.9999999999903,0,19.4542533749887,99.9999999999903,19.4542533749887,2,"1",52.2023211091234,0.348359719737627,0.228771019677996,33.317915921288,0.892683363148479,1.22702638640429,45.994637745975,41.8489797257007
"E02000347",100.000000000006,0,3.00221374837884,100.000000000006,3.00221374837884,2,"1",31.9252409290502,0.198975040443725,0.134315229951468,27.6831156690548,0.344164201525306,0.36051178645713,40.023952738618,43.7788954240813
"E02000348",99.0925445249081,0,0.417392997220588,99.5099375221288,-1.4210854715202e-14,2,"1",35.5653592188397,0.236251120045951,0.158320964962665,34.9745764503159,0.507988856978748,0.207970246984492,41.1857840321654,38.0141854106835
"E02000350",100.000000000002,0,0,100.000000000002,0,1,"1",25.3225750099088,0.159114347998415,0.104116428854538,11.5165819460959,0.102822334522394,0.521646551724138,32.7707047166072,49.0367682322632
"E02000351",99.9999999999965,0,62.4930013174151,99.9999999999965,62.4930013174151,2,"3",27.3910666666667,0.16707945799458,0.109324769647696,8.04219349593496,0.43547512195122,0.93639566395664,29.767543197832,47.0996019512195
"E02000352",99.9999999999947,0,0,99.9999999999947,0,1,"1",28.2822525899673,0.193999318429662,0.127691248636859,11.2668155670665,0.472278625954198,0.447578925845147,32.7110396673937,41.7693755452563
"E02000353",100.000000000012,0,0,100.000000000012,0,1,"1",24.0803943148688,0.14193962585034,0.0939652575315841,3.83321234207969,0.152046525753158,1.00335896501458,27.001375,51.0364107142857
"E02000354",99.9999999999888,0,47.7765641008934,99.9999999999888,47.7765641008934,2,"3",39.1397760639817,0.268327430258022,0.169335713605636,19.1019763876988,0.66702599257355,0.972432923926497,39.8708303341902,41.7650565552699
"E02000355",99.9999999999933,0,38.9227786015797,99.9999999999933,38.9227786015797,2,"1",32.668118558952,0.199484825327511,0.13973307860262,10.2182456331878,0.286242576419214,1.105771069869,34.4058164847162,54.1367618995633
"E02000356",99.9999999999827,0,0,99.9999999999827,0,1,"1",22.4560130046058,0.142324708751016,0.109634109997291,4.19677526415605,0.320994310484963,0.572764697913844,26.4712665944189,42.4601215117854
"E02000357",67.198532654489,0,1.53907663640298,67.198532654489,1.53907663640298,2,"1",50.0787581243508,0.384943018251966,0.242080130583173,25.8981078795073,0.741357916604837,0.734052678438937,45.3767866152248,31.9641089182371
"E02000358",100,0,0.539779018531177,100,0.539779018531178,2,"1",34.8705329970935,0.232491109591383,0.146659001538725,13.7266216447256,0.716553256967003,1.03537442297829,33.9104174217815,44.5323003932296
"E02000359",92.4158989809449,0,91.5978760254642,96.7692797172413,87.2444952891678,2,"3",33.9462357206274,0.236741935483871,0.147707309854987,10.7777895827168,0.553643977508138,1.11846907369044,31.5784490973661,46.2040702870672
"E02000360",100.000000000003,0,80.9199499761683,100.000000000003,80.9199499761683,2,"3",37.900530785018,0.293211390456644,0.166215238583889,17.0640292457671,0.591472293483838,0.624455105182145,41.3564661364803,38.1330846587994
"E02000361",99.9999999999876,0,99.9999999999876,99.9999999999876,99.9999999999876,2,"3",36.137874025974,0.227367060212515,0.142422550177096,12.5844338842975,0.448807319952775,1.30022514757969,38.1877561983471,50.7730133412042
"E02000362",97.1787565500338,0,30.1726008022031,99.9999999999955,27.3513573522413,2,"1",46.7313797610682,0.3120372452565,0.209776247364722,21.6281852424455,1.08014307800422,1.33623569922699,38.2049866479269,37.3784709768096
"E02000363",86.482661660985,0,99.999999999978,99.999999999978,86.482661660985,2,"3",48.2260427467811,0.351710815450644,0.219060600858369,26.4801297854077,0.745468669527897,1.03744643776824,42.7394205150215,37.5804824892704
"E02000364",99.9999999999987,0,61.3837332207871,99.9999999999987,61.3837332207871,2,"3",30.2948468800575,0.188813882395253,0.133520769645747,6.96946871066355,0.223855511598633,1.27505979140442,32.9364869627765,45.4035677036504
